X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15
2.54414393456e-127,3.02299497061e-74,5.94536505449e-08,5.11157144078e-33,1.76016256634e-55,0.749592689875,1.42741855818e-200,1.30216880566e-64,1.94304019146e-113,0.0,0.0,0.661899387586,0.0,5.58306648593e-225,0.0,0.0
2.17082537962e-262,2.49129953281e-272,0.0,5.03322641412e-156,0.0,7.50588007468e-141,1.97033313953e-63,0.0,5.27099224988e-287,0.0,0.0,2.65759186017e-258,0.0,1.0,1.2500862904e-237,0.0
1.01570807998e-21,1.72357938732e-40,1.06112388979e-44,1.24992624004e-07,0.00628896437398,0.999980224268,2.97599155803e-244,1.44856009468e-74,2.91321703764e-83,0.0,1.56687922907e-41,6.30667398353e-61,1.03559288892e-154,1.65367831047e-127,0.0,7.40395943689e-196
2.43288954474e-38,2.29322718568e-91,0.0284091251073,0.0,7.27707460264e-258,8.03787525529e-108,0.13885552332,0.0248081411514,1.87895435753e-39,7.98737235572e-223,0.194309733836,0.970330020521,4.01038033518e-266,2.89793493294e-65,8.97812206782e-130,4.81513051501e-133
1.38819387168e-257,1.6158594873e-216,0.0,1.90822426714e-115,0.0,3.49740910662e-144,0.00250390203221,0.0,0.0,0.0,2.65987721641e-292,0.0,0.0,0.999996865232,0.0,0.0
4.70759582809e-32,1.13987762243e-32,0.712246770604,4.19484824024e-121,1.91825913934e-62,1.46859488629e-46,0.152924603556,0.669614138131,4.01903694646e-14,5.40843591337e-68,6.12659582089e-08,0.14469108268,7.68299684006e-88,1.13161993651e-62,4.47381932865e-49,8.7285108878e-86
8.17838987941e-206,0.0,0.0,1.0,4.06770041635e-200,3.37348272252e-272,0.0,0.0,0.0,0.0,0.0,1.18467512373e-249,4.96596114079e-234,0.0,0.0,0.0
2.32248083514e-33,0.0,1.35055920441e-09,0.0,2.32274940104e-48,0.0,6.94951095435e-21,6.85596650755e-26,0.10961749971,8.41749820791e-77,0.993973844604,5.31207578381e-27,1.94585160466e-21,4.29762015242e-51,1.96431699919e-22,1.96199182497e-172
7.74844637097e-77,1.88922024581e-25,1.0,1.85333380494e-103,1.00101470267e-66,1.20213408312e-38,4.48758237847e-09,2.95411949248e-38,4.94047448939e-15,5.46708271289e-74,1.40894348976e-66,2.09873676e-20,6.09477264963e-57,2.71463302827e-93,1.88547796889e-47,1.32970959672e-63
2.25655507537e-127,0.0,1.57609976275e-140,0.0,1.05072038655e-86,0.0,4.0601719199e-83,0.0,4.89438949722e-197,0.0,0.0,0.0,0.999876595549,0.0,0.0157096681457,0.0
1.46252764611e-29,4.84634076201e-49,0.130062664664,1.84368550634e-292,0.0,3.20117704488e-30,0.0247837340217,0.818028856376,0.559730524382,4.19546762762e-217,5.11672204257e-104,2.63047543149e-38,1.02914183454e-148,6.77628785988e-243,3.52626169934e-170,6.03614208548e-293
2.38223402344e-191,0.0,0.0,0.9999809808,0.00454736826755,9.08984853665e-239,0.0,0.0,0.0,0.0,0.0,8.74415675821e-189,0.00416647090544,0.0,0.0,0.0
0.978425524089,4.29771522729e-141,2.1613655534e-207,9.85912222026e-143,0.0,2.80598018444e-168,0.206599839815,6.14330243461e-161,0.0,1.08739786185e-200,2.93362141986e-40,0.0,1.23282852403e-108,1.22817965627e-171,1.21434484505e-83,0.0
2.92312726755e-05,7.17966814029e-48,0.192577058142,2.28415848623e-172,0.0305550650682,0.00545428704737,0.0499376650744,0.979503988984,1.61933388953e-41,0.00537398786839,3.30356343392e-26,9.38542473434e-10,1.04788882938e-07,3.79871174298e-60,8.60915206333e-26,1.0513898628e-99
0.0,0.0,3.10513442059e-205,0.0,1.03794723175e-273,8.5043880662e-86,1.21463435038e-137,0.0,9.10131297038e-53,0.0,0.0,0.0,1.36482541504e-67,0.0,1.64359012804e-122,1.0
1.15658856318e-224,1.50174210298e-97,3.22693409101e-153,0.0,4.39003862126e-254,1.74236231355e-232,7.81266284254e-110,2.07690533117e-106,6.90235661224e-138,1.03669502787e-79,0.0,1.0,3.34024926659e-249,3.44867910747e-176,8.83793175822e-167,0.0
8.47486603091e-176,0.0,4.02262378355e-199,0.0,0.0,0.0,1.8030257262e-91,0.0,3.97625038326e-40,0.0,0.0,0.0,7.11459139316e-300,0.0,1.02337947183e-111,1.0
0.0,0.0,1.31424064821e-103,0.0,1.2254470558e-64,5.48560649799e-155,7.10505055601e-41,0.0,7.09542870823e-33,0.0,0.0,4.12162720706e-45,1.0,0.0,0.0,0.0
0.0,0.0,1.10838474203e-202,0.0,0.0,0.0,7.20972702505e-152,0.0,1.42647002108e-52,0.0,0.0,0.0,6.42390616748e-288,0.0,5.00520368761e-112,1.0
0.0,0.99988489624,0.0151721544819,0.0,9.20205274544e-103,3.79407411279e-298,9.11264573333e-202,1.24940040797e-147,1.06515767238e-206,0.0,0.0,0.0,3.14665498624e-254,0.0,1.76585921494e-146,1.79770242875e-80
4.64061931043e-241,3.0931576405e-276,1.84642038458e-115,0.0,3.91094639415e-66,0.0,1.4464379052e-31,1.94162022982e-47,0.000674575327684,0.0,0.0,0.0,4.67450132771e-271,0.0,0.000199533608539,0.999999752567
3.83511188324e-132,1.92668246572e-140,0.0177193471508,3.40634741253e-79,3.48385526293e-51,1.65786533872e-09,1.01645354784e-09,1.55500974337e-24,0.432100340095,3.01748850495e-151,9.97097610431e-22,0.0135419137068,0.901549742055,3.3097801101e-150,9.56251446568e-45,3.07593066018e-34
1.6958615355e-59,4.23423255109e-43,0.994112898041,2.08309570259e-115,5.32308326152e-82,3.3795440875e-42,5.09727256496e-15,5.76451322262e-15,0.0338585141821,0.00278658109168,4.64692687173e-61,4.00872304183e-20,9.71316999067e-52,3.63941964401e-78,0.102885285303,4.36008736485e-105
1.02283626156e-75,0.997983411437,0.0,6.9046928555e-121,6.3386227591e-67,1.06165973548e-176,4.85472587391e-183,0.0,2.07039061543e-237,4.02416655805e-185,0.0634752746807,0.0,3.90660920464e-55,4.00052797025e-115,2.30539133117e-85,3.0311548725e-161
6.61025449035e-59,4.70854354213e-32,0.999999999593,1.64314822251e-102,2.57080248749e-80,2.4080984971e-39,3.56490451149e-08,2.85283038297e-05,4.08273396714e-24,1.53135911017e-72,4.00864641185e-77,4.52592496235e-15,5.88601774285e-78,1.08958999356e-108,4.09969196797e-58,4.74401707211e-108
0.167543862422,0.0382632987495,0.882524588255,0.00289361242323,7.80269729606e-16,0.120984684767,8.31453497582e-32,0.420677618037,6.21131931489e-17,5.05043734433e-42,3.64806877762e-35,1.95771071194e-11,7.80857112162e-94,2.06198612153e-79,8.48064021139e-63,2.18695740694e-112
5.3553651199e-28,1.0,3.27808268369e-286,1.55607427329e-111,2.69968393815e-58,1.01202918249e-162,2.61668169174e-120,0.0,8.30806605907e-91,2.49188445934e-222,6.40776175426e-36,0.0,2.86089509141e-95,2.17460737137e-81,4.14539941608e-19,6.95530579154e-165
0.88515138188,2.24441443027e-55,0.464788772273,1.50780906219e-155,0.00109598798755,3.29987715586e-48,1.56938362655e-101,4.33162629438e-23,2.27614411907e-98,2.70119235478e-30,9.17997421117e-49,2.40673059706e-69,5.61129133172e-304,3.13601150259e-05,0.021845506447,4.38038255474e-61
3.21377014638e-33,4.10572068711e-286,2.41246763772e-150,1.06553744945e-27,0.0107152395983,4.59244044406e-176,3.4836861667e-88,4.47013024991e-144,2.67265822815e-107,8.63666268972e-137,0.0,2.35554512209e-191,0.999942590172,1.23665897606e-138,0.0,3.75803469077e-155
1.46253477217e-25,1.36876973243e-91,0.17903279558,3.67539767914e-109,1.17714594002e-87,1.64142576801e-71,4.05517175199e-12,0.983618493761,1.59426461197e-75,0.020269514052,5.16354770807e-62,7.94310570048e-34,5.37955626268e-172,5.15669826308e-90,0.00557347630418,3.59300874909e-77
1.66627266203e-75,3.47153582105e-207,1.79108092969e-27,0.0,1.55557979794e-168,1.05948885738e-178,0.0510144367168,5.65803538229e-06,0.209236846623,7.18617331529e-109,0.916990298598,0.335777100928,4.49205555094e-300,9.20798476559e-180,3.02906483113e-29,4.31430904552e-140
2.64954610117e-61,8.53232462348e-39,0.621444833421,8.67499765024e-128,2.4866518463e-81,0.00177657228895,0.00449293353589,1.23738815281e-17,0.779928133141,1.39711779392e-75,8.83693889962e-88,5.5656679728e-11,0.0670397297603,5.95357412908e-95,0.031634761318,1.27893352743e-79
7.7202371866e-186,0.0,7.96164017146e-149,0.0,0.0,2.97850436386e-193,0.00110939649538,0.0,3.30986115724e-31,0.99999938462,9.59500435307e-228,0.0,9.36915847279e-223,9.60152930415e-186,1.91630417043e-07,0.0
1.99235470707e-27,1.55756259642e-30,0.768614181501,8.14309451599e-143,1.87856143896e-42,1.23515260021e-50,0.329956923056,0.548051702783,2.81171122269e-19,4.81056278018e-57,5.4980210747e-15,4.53732691798e-11,1.52749183367e-103,1.22101975397e-74,6.65831706946e-33,2.8284599734e-87
8.13571501946e-78,4.86564953124e-24,1.0,6.44844565128e-120,5.55583546505e-67,2.6143865612e-39,4.12901107326e-09,7.78512410892e-39,6.62803823613e-15,7.4979268299e-77,3.99025811524e-66,1.16301631863e-21,5.53163375369e-58,1.78693865143e-94,1.34781339375e-47,7.88148203492e-84
6.01257300077e-74,3.68325003303e-55,1.01890964267e-151,1.206088657e-68,2.90238367072e-37,2.91028530003e-203,7.69814046934e-90,1.05349474431e-174,3.76610851834e-95,2.28237530383e-180,0.0,1.070287986e-168,0.998995933957,2.98887094612e-157,6.90918000527e-65,0.0448009367811
4.68730391873e-32,0.538151144127,0.209419155054,3.09253641707e-271,5.5966032856e-54,3.04665937382e-70,0.303176076377,0.731052010873,7.53859468167e-61,1.29779761416e-136,2.64634901319e-79,0.200459940345,7.15393171198e-222,1.53160117194e-22,3.03577469975e-102,5.30923593767e-185
0.0,0.00026875916477,1.38030123966e-275,9.54585215085e-247,2.72737537477e-63,2.92743117989e-142,2.05247257954e-157,0.0,0.946248254153,0.0,0.0,6.61822769206e-138,0.323441137273,5.03082093369e-296,0.0,0.0
2.7055584253e-86,0.0,1.44371677207e-10,1.17997452766e-53,4.70196044516e-22,1.00705535518e-112,0.00771991208267,6.05999907449e-86,0.0808194071815,5.69780220009e-186,1.2265980441e-79,8.09839033249e-12,0.996698864442,3.85308855003e-178,4.22657773163e-81,7.88498615982e-132
4.13110823665e-294,0.99740084026,0.0720525075777,1.17678791076e-107,5.53190903557e-198,2.59914913334e-87,2.10060556355e-82,2.71395523113e-38,2.071409751e-94,9.45077218869e-304,0.0,2.12633923051e-137,1.10997888689e-296,0.0,5.51413732859e-108,3.81002455595e-12
0.0932302287024,0.126691033032,0.265688745117,5.45543154727e-178,0.00650447058673,5.24052354219e-56,0.0634095372918,0.886553570159,1.78584515089e-42,0.033811798875,2.60606513446e-31,0.149024784505,2.89360248422e-122,0.302117630821,3.46865662841e-06,0.0
4.44498139678e-93,8.95775644135e-136,7.20987578049e-210,0.0,3.57742967937e-91,0.0,1.63167482929e-268,8.6240631088e-149,0.0,2.25648198978e-307,0.0,0.0,0.00449422070109,0.0,2.74724138979e-55,0.999989900939
0.0,0.0,1.05768178765e-229,0.0,0.0,0.0,5.65325399122e-162,0.0,3.34542338994e-149,1.0,0.0,0.0,0.0,0.0,1.30482030454e-110,0.0
1.68224726483e-25,0.0,1.68586514758e-30,0.00369119887135,0.0,1.73172779811e-111,1.43257554961e-304,0.999993187502,0.0,0.0,0.0,0.0,2.72703967988e-15,9.12063670067e-60,4.01183107304e-88,2.09937121432e-173
9.5528011952e-59,4.57220956135e-36,0.999936504239,5.5832905903e-135,1.00694348977e-76,1.17418119305e-24,2.15695720318e-08,1.30407090215e-09,1.20384308574e-23,1.27992275105e-75,2.95956434038e-69,0.0112688726496,6.81277557653e-68,6.86419763858e-107,1.99827450613e-57,7.26055565025e-101
3.09376185654e-189,2.58547161079e-66,5.27131563137e-242,0.0,0.0,1.93835813559e-118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.164822101513,1.11935248304e-54,0.637021293825,6.01758010443e-32,0.00268698699274,3.76540079074e-11,6.61061187098e-10,0.744884611317,2.61794690962e-25,9.29713762184e-71,1.92003711569e-31,0.110350541416,2.7421253115e-66,2.90548908993e-72,3.29675892649e-52,2.79853127432e-155
2.83245861729e-221,3.02647950556e-226,2.7778842583e-71,2.71649095522e-149,0.0,1.69871419663e-34,0.0951667071512,2.73460822037e-74,7.4031034786e-91,0.0,3.84719366134e-71,1.81492270769e-43,4.40743506165e-280,0.99546134925,1.4418210136e-36,0.0
0.0347981019741,7.84660373953e-45,0.941862603635,3.22886481712e-23,7.94580223273e-17,0.0226612696756,1.69823082531e-21,0.331448620925,5.35550385838e-18,0.0362243911813,4.080784091e-69,4.28547459208e-17,2.19777205602e-76,6.83364473634e-119,2.92437502127e-63,2.30681193448e-133
4.13575833663e-69,8.39404384187e-29,0.999999999858,6.69412584098e-57,1.79341354636e-68,5.93128512315e-09,1.62028481994e-09,5.59761392944e-20,6.33136535055e-15,1.76056382585e-79,8.65772610908e-63,1.68421912829e-05,7.20836668999e-58,4.14161094581e-98,4.17009035645e-50,3.63948947056e-76
0.280895222127,1.0133727122e-36,0.959536954152,1.16191971245e-97,3.57830090779e-23,4.78772843103e-26,8.70839602935e-21,0.0196648479159,7.09852579051e-23,3.76970363598e-23,1.76441457213e-42,3.94918827499e-05,8.31351270391e-90,2.70574578136e-55,4.50791001935e-41,1.16561909789e-108
5.68922211232e-14,2.79496624639e-59,3.28005694074e-13,0.0,0.0,3.03948578739e-227,1.43534565182e-46,1.56650809311e-33,3.23368145474e-199,3.47961210615e-139,3.08462680009e-75,1.0,3.7392683465e-229,1.02972732763e-23,2.01923450926e-44,0.0
3.16433124831e-75,2.53979544144e-35,0.55726427432,4.24520818684e-88,6.17644210458e-80,2.35113052175e-37,1.02027790829e-05,5.5923974294e-25,0.830335190428,1.89187641063e-70,1.89925933979e-19,1.18925260219e-07,4.15759233065e-17,6.08760509319e-108,2.47347536632e-49,2.39224997449e-94
3.08037386407e-42,0.0,5.37403507112e-10,1.6637716314e-52,1.61821276547e-18,6.22352719602e-118,0.00787786816149,6.70354518662e-74,0.0804857814386,6.292020604e-182,1.85000942398e-80,1.63928348911e-11,0.996724625049,3.36806603385e-163,1.75726087441e-54,2.08888682272e-11
3.52994424686e-303,1.18993950601e-115,0.0322694309876,0.0,1.78280583843e-52,7.85608160477e-85,0.999081672087,8.23248619803e-22,2.23241757252e-67,3.04486306349e-134,1.94846016428e-59,0.0275589329961,0.00591620950771,1.09101039719e-153,3.47018360963e-63,0.0
1.06144962152e-56,0.0,1.95334238646e-39,0.0,5.17604593857e-69,0.0,0.000340232604557,2.77368388833e-19,0.178410267732,3.11868744439e-89,0.983820250862,0.0163515933002,1.78567490153e-77,3.02173532941e-73,2.09768135146e-26,6.30333468596e-204
6.82842575132e-61,1.14788375573e-121,1.09051547076e-178,0.0,5.8896219781e-78,0.0,2.78622103052e-198,4.78316325507e-145,1.0484973515e-257,3.31703019592e-300,0.0,0.0,0.00448981629558,0.0,3.51513577497e-41,0.999989920724
5.06179420703e-19,0.044294663924,0.485114007,1.7558751313e-147,2.59712795697e-33,1.03372007777e-27,0.350856555038,0.782849330986,6.63271211672e-22,5.06397748484e-48,1.06990703574e-20,0.163551171566,1.41999968834e-82,3.73416550688e-19,9.46483209288e-49,1.21191244215e-143
3.01513952094e-27,3.27637541666e-35,0.630767248491,4.80046522661e-123,3.22318028438e-61,3.24530723464e-39,0.116562699312,0.758562427824,1.70647910723e-14,1.38588735715e-14,2.71266225461e-31,0.114581230807,1.00822856753e-90,1.52979034996e-68,2.08926665585e-52,7.83352202417e-107
5.82314769584e-98,1.01090073374e-119,0.0148838913987,0.0,1.93391751164e-58,1.56490811398e-87,0.999687369133,1.42645753392e-18,6.21369330936e-67,5.68995726169e-111,1.79581499914e-36,0.020090638953,1.45779872467e-22,3.3677407424e-129,2.07726345441e-35,0.0
3.48964299822e-20,1.4602248426e-29,0.504668780426,8.75127108302e-132,6.96910036791e-66,1.10598115035e-29,0.235340817499,0.717164569735,6.64042447575e-09,2.1805403348e-71,1.18601534601e-25,0.419045464835,7.55042449061e-50,2.90704840213e-22,5.70259627802e-69,9.02623249732e-118
7.89261790281e-78,0.470946525881,0.882161759407,1.63288508041e-131,1.96148660386e-67,3.43691861698e-49,4.63578828745e-11,1.48071185266e-39,7.23487418348e-16,4.3116162216e-80,4.74921342108e-92,8.72455127116e-26,2.73560415443e-64,8.92955141862e-100,1.82460382813e-48,1.24472842032e-19
2.32794461995e-53,2.26054098063e-90,6.643899188e-09,8.28995497671e-148,6.74299997743e-134,5.28614486582e-107,0.0947466899151,0.660837320984,0.263747486156,6.7111552236e-211,0.440097885187,0.539507381721,3.57459109655e-06,7.57055275293e-94,4.77539509003e-93,1.67027743191e-193
1.38366573019e-168,2.43498803638e-234,1.24911553436e-149,1.02797652173e-73,8.64819832523e-134,0.999822931326,5.55559770364e-07,0.0168599763918,3.19042501557e-171,4.8558742778e-170,0.0,4.54936728356e-125,1.0024959425e-82,4.07078749686e-22,0.00835746315696,7.52496877182e-81
1.49215540311e-305,0.0,2.47528654525e-209,0.0149195526696,0.122159269535,0.958022640312,8.15482595562e-48,1.18258045841e-159,1.38494928528e-127,2.98259197427e-76,0.0,0.0,0.0099543136973,2.42399489763e-84,2.38641597277e-174,0.258743216535
2.57605463388e-187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62692382052e-232,4.66001570786e-238,0.0,0.0,0.0
2.25301764474e-80,0.0835218272533,1.21537696127e-96,5.89775841817e-108,1.13189253994e-81,1.98887230982e-125,1.53005675668e-110,0.0715870884057,1.7288208435e-228,4.28721994091e-156,8.28333977323e-233,3.4117099628e-28,1.77171295324e-179,0.993931281903,3.68479929455e-97,0.0
0.0,0.0079306251116,1.41926995767e-275,0.0,0.999968552098,1.20915431724e-304,2.71157316577e-199,6.68737044882e-285,0.0,1.22845510752e-127,0.0,0.0,5.85286571865e-234,0.0,8.76411857694e-90,9.82579963459e-10
1.65993729333e-190,7.17153792928e-22,1.2965606995e-242,1.04150911382e-300,0.0,6.59790260555e-119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.67614212633e-72,7.9600317766e-306,1.9694616118e-68,2.02518115077e-63,4.00016816309e-31,3.51246059646e-157,1.26971422076e-56,2.6504658725e-86,1.54570226721e-49,4.54362711555e-25,0.0,1.46592817026e-133,0.999993335719,0.00365082421775,0.0,2.44771420567e-147
0.0317291159675,1.21581953996e-38,6.88467875692e-41,0.0,3.0608166459e-28,0.0,4.35772495323e-219,7.76435738116e-07,2.57335680176e-62,2.94621014441e-84,0.0,2.26222599848e-16,9.1163751396e-37,2.27040379906e-296,0.999496504846,2.71704811001e-205
3.98266558707e-43,0.0,1.69788021662e-57,0.0,2.94851867144e-210,2.82041947423e-175,0.966933125547,1.95209785194e-62,2.92206235682e-174,7.12975998624e-23,0.175147548123,2.37293864464e-85,1.41609670722e-300,8.18141381583e-87,0.185374397116,0.0
0.899940686859,9.1289467276e-39,0.376487207823,4.53176456929e-220,0.0266305415721,2.84049265278e-63,7.59820021397e-22,0.00264754135139,1.31317007696e-63,0.14520997756,9.08686341851e-46,0.0442450839377,1.0628517353e-189,0.147585271486,0.0531316277427,1.88101626935e-241
1.83772253065e-45,1.30808901836e-27,0.97164820084,1.16678207076e-117,5.68197238035e-84,1.43970250914e-39,0.028837482315,0.234666089193,2.18425559281e-24,9.78446531623e-26,5.14603604936e-61,2.39679231881e-12,4.31616001431e-80,3.0104233317e-104,2.6166487404e-62,5.02729358759e-107
3.73860311306e-140,0.0,0.0,1.0,1.40891617405e-117,6.97997928999e-217,0.0,0.0,0.0,0.0,0.0,5.66224499051e-202,6.56344531447e-184,0.0,0.0,0.0
2.55030082552e-50,1.34914868551e-229,1.85186719368e-151,6.81688847985e-45,1.5465651643e-16,2.20303643695e-198,1.54712298457e-67,2.69973784961e-138,3.88622454884e-73,5.92155765282e-91,0.0,1.13820142978e-170,1.0,2.01951914122e-95,1.23389112365e-179,6.43503862485e-156
5.73851318659e-141,0.960359578445,0.0488472257825,0.0,4.37161009688e-76,4.11082833781e-207,0.0555357383354,0.119531228826,3.27323837197e-123,6.51268068664e-150,0.0,0.24073116899,8.18012020712e-281,1.24267892544e-06,1.83324277429e-172,3.23675232818e-226
0.312259776878,9.16063408065e-61,0.756116184498,1.03291996116e-20,1.68871219531e-23,3.74824052307e-05,9.58034105928e-37,0.57459421752,4.61262141157e-32,8.29614831174e-46,5.81553421561e-47,0.0249726064246,1.81270416664e-57,4.46273200823e-82,3.71633575825e-39,5.22458311266e-159
1.67927362796e-76,1.83785512952e-09,0.760782548572,1.55924632428e-163,9.80398827287e-72,0.00944949438926,0.648749794115,2.97257783168e-13,6.63675163648e-17,4.93076280474e-80,1.68122826078e-71,0.0156309142012,4.0480996153e-30,6.5442642814e-92,8.11306407931e-54,1.72371820077e-91
0.0211687954873,4.80082561679e-32,0.38637240501,1.70817870702e-12,5.95512993007e-32,1.45549178581e-07,2.72082028937e-09,0.920389488543,1.25039394547e-40,1.54285649363e-52,1.11535189597e-43,0.0561376533541,4.76802920199e-72,2.08055854202e-89,1.92242478454e-23,0.0
0.133205638724,9.70353105753e-46,0.569510168841,1.4896376483e-44,2.07623107152e-28,0.00150201059726,1.86034398478e-08,0.81111785171,3.84338665662e-23,1.09666224982e-61,9.30643447757e-41,2.00520786427e-08,1.02990958377e-43,3.78383507067e-84,1.62683138795e-49,9.30911672698e-135
6.64604217084e-38,2.78269190041e-181,3.32689995845e-14,0.0,2.50329446276e-230,1.49063298879e-143,0.986376631436,4.94854744877e-21,1.70164910774e-75,5.55030887865e-41,0.107522713335,3.22386883812e-46,2.85559493537e-295,2.61168076761e-90,0.124499024391,0.0
6.32471734023e-240,0.0,7.89272270301e-121,1.06197760928e-35,0.0,8.70404702482e-130,7.74702757669e-149,0.304009684032,9.18624756839e-268,0.866606904927,0.0,0.0,0.342775768578,0.197674876559,9.3850613074e-120,0.0
0.0,1.16541019938e-142,6.63674051077e-118,0.0,0.0,6.86293386043e-173,0.990609508993,3.50575383411e-37,0.136617142495,4.82042868161e-138,2.84241690522e-151,1.2891420469e-63,2.21525784304e-84,2.08810806915e-176,3.49449749159e-70,0.00534388142654
0.0,0.0,4.62483534351e-299,0.0,0.0,0.0,0.999992772731,8.55080098569e-90,3.34289684733e-32,4.50937878232e-217,0.0,6.10137867004e-287,0.0,0.0,0.0,0.00380190557978
6.97874607493e-151,7.13562406696e-43,3.90337841008e-148,1.3094324205e-161,1.71165325855e-97,0.18114993247,1.64846236236e-140,2.09709594744e-270,1.20233418408e-113,3.99494692565e-234,0.0,6.41403009215e-268,0.0262803308724,0.0,2.07861369807e-113,0.983104290589
5.02513980564e-101,2.55043690114e-14,5.43987829723e-11,0.0,0.999786747486,1.62241393121e-149,2.91961300079e-174,0.0146235234286,0.0,0.0145812246763,0.0,0.0,6.03517944953e-198,0.0,1.30789055953e-75,5.09769737867e-72
7.76514475364e-78,3.15436706312e-24,1.0,1.62766100371e-79,5.83228017521e-67,1.18386433287e-39,7.91373365451e-09,3.05968972337e-39,9.39553851428e-15,1.76903227092e-76,1.29941615266e-66,1.05141902712e-21,8.64142369431e-59,1.70690097172e-94,2.21719685228e-47,1.10223086576e-94
1.25708399757e-141,5.3097560618e-70,9.3192289105e-128,0.0891845801177,0.198080042064,0.893066555614,4.923614498e-18,2.61891684642e-35,7.33250897203e-89,0.03162708506,0.0,4.81182032536e-69,0.0420190560815,4.20705970363e-144,2.42055326411e-07,0.390482600465
1.24181853551e-253,0.0,1.48395355865e-172,0.0101384854006,0.0914206229628,0.801212197807,1.63206005208e-46,1.20185733424e-168,6.3073656955e-32,0.108463375193,8.6388862125e-302,1.07773041861e-235,0.138778537742,5.37805757331e-166,1.54509859107e-135,0.564424227509
3.15673742844e-34,4.89074374549e-305,3.63465611467e-157,4.76612824755e-27,0.0106215877264,7.73614964834e-204,1.68137705832e-88,3.84798259007e-143,2.02806218278e-107,3.18404530072e-136,0.0,3.05327052072e-186,0.999943589346,4.83782136054e-142,0.0,7.78231003657e-157
2.62321306048e-137,3.04811567615e-22,6.47598664244e-97,0.998657758332,0.0345554622332,0.0385824021121,1.87337529618e-30,7.87344312479e-150,4.51864931573e-152,8.27801212606e-123,0.0,1.10939313321e-45,2.28541386529e-36,3.34545754876e-251,7.4695077521e-195,7.74133537777e-48
